Hora;Anemometro;Pluviometro;Veleta;temperatura;Humedad;Particulas;gas;presion;UV;dB
17:17;0.0;0;-;25.1;60.1;0.5;832.6;992.3;0;28.2
17:19;0.0;0;-;25.1;60.2;0.5;832.6;992.2;0;26.5
17:21;0.0;0;-;25.1;60.2;0.5;832.6;992.2;0;30.3
17:23;0.0;0;-;25.1;60.1;0.5;832.6;992.2;0;26.9
17:25;0.0;0;-;25.1;60.0;0.5;839.1;992.2;0;26.2
17:27;0.0;0;-;25.1;60.2;0.5;839.1;992.2;0;27.9
17:29;0.0;0;-;25.1;60.0;0.5;832.6;992.2;0;33.3
17:31;0.0;0;-;25.1;60.1;0.5;832.6;992.2;0;39.2
17:33;0.0;0;-;25.1;59.9;0.5;839.1;992.2;0;30.7
17:35;0.0;0;-;25.1;59.9;0.5;832.6;992.3;0;26.0
17:37;0.0;0;-;25.1;59.7;0.5;826.1;992.3;0;35.6
17:39;0.0;0;-;25.1;59.6;0.5;832.6;992.3;0;29.4
17:41;0.0;0;-;25.1;59.7;0.5;826.1;992.3;0;29.7
17:43;0.0;0;-;25.1;59.6;0.5;832.6;992.2;0;27.0
17:45;0.0;0;-;25.1;59.6;0.5;832.6;992.3;0;26.7
17:47;0.0;0;-;25.0;59.7;0.5;832.6;992.3;0;25.9
17:49;0.0;0;-;25.0;59.6;0.5;806.8;992.3;0;25.7
17:51;0.0;0;-;25.0;59.6;0.5;839.1;992.3;0;26.5
17:53;0.0;0;-;25.0;59.6;0.5;826.1;992.3;0;28.6
17:55;0.0;0;-;25.0;59.5;0.5;826.1;992.4;0;26.4
17:57;0.0;0;-;25.0;59.5;0.5;839.1;992.4;0;28.8
17:59;0.0;0;-;25.0;59.6;0.5;839.1;992.4;0;27.7
18:1;0.0;0;-;25.0;59.7;0.5;839.1;992.4;0;53.3
18:3;0.0;0;-;25.0;59.7;0.5;845.7;992.4;0;30.0
18:5;0.0;0;-;25.0;59.8;0.5;826.1;992.4;0;34.9
18:7;0.0;0;-;25.0;59.7;0.5;819.7;992.5;0;27.9
18:9;0.0;0;-;25.0;59.8;0.5;839.1;992.5;0;26.5
18:11;0.0;0;-;25.0;59.9;0.5;859.0;992.5;0;26.7
18:13;0.0;0;-;24.9;60.3;0.5;872.4;992.5;0;26.9
18:33;0.0;0;-;24.9;60.6;0.5;406.8;992.6;0;26.3
18:35;0.0;0;-;25.0;62.3;0.5;419.4;992.6;0;26.6
18:37;0.0;0;-;25.0;62.5;0.5;406.8;992.6;0;28.2
18:39;0.0;0;-;25.0;62.6;0.5;403.7;992.6;0;26.7
18:41;0.0;0;-;25.0;62.7;0.5;406.8;992.6;0;27.3
18:43;0.0;0;-;25.1;62.6;0.5;409.9;992.6;0;26.0
18:45;0.0;0;-;25.0;62.5;0.5;413.1;992.6;0;25.5
18:47;0.0;0;-;25.1;62.8;0.5;416.2;992.6;0;35.2
18:49;0.0;0;-;25.0;63.0;0.5;403.7;992.6;0;26.2
18:51;0.0;0;-;25.0;62.9;0.5;413.1;992.7;0;30.4
18:53;0.0;0;-;25.0;62.9;0.5;413.1;992.7;0;26.5
18:55;0.0;0;-;25.0;63.0;0.5;422.5;992.8;0;26.5
18:57;0.0;0;-;25.0;63.1;0.5;422.5;992.8;0;28.1
18:59;0.0;0;-;25.0;63.3;0.5;416.2;992.8;0;26.6
19:1;0.0;0;-;25.0;63.3;0.5;416.2;992.8;0;34.2
19:3;0.0;0;-;25.0;63.4;0.5;413.1;992.8;0;32.7
19:5;0.0;0;-;25.0;63.3;0.5;416.2;992.8;0;29.9
19:7;0.0;0;-;25.0;63.3;0.5;413.1;992.9;0;27.3
19:9;0.0;0;-;25.0;63.3;0.5;416.2;992.9;0;32.0
19:11;0.0;0;-;25.0;63.2;0.5;416.2;992.9;0;29.8
19:13;0.0;0;-;25.0;63.2;0.5;406.8;992.9;0;31.1
19:15;0.0;0;-;25.0;63.1;0.5;413.1;993.0;0;25.5
19:17;0.0;0;-;25.0;63.0;0.5;409.9;993.0;0;26.7
19:19;0.0;0;-;25.0;63.0;0.5;413.1;993.0;0;33.0
19:21;0.0;0;-;25.0;63.0;0.5;419.4;993.1;0;25.8
19:23;0.0;0;-;24.9;63.1;0.5;416.2;993.1;0;35.3
19:25;0.0;0;-;24.9;63.4;0.5;416.2;993.1;0;28.8
19:27;0.0;0;-;25.0;63.4;0.5;419.4;993.1;0;29.7
19:29;0.0;0;-;25.0;63.5;0.5;422.5;993.1;0;29.1
19:31;0.0;0;-;25.0;63.5;0.5;419.4;993.1;0;29.2
19:33;0.0;0;-;25.0;63.5;0.5;422.5;993.2;0;29.8
19:35;0.0;0;-;25.0;63.5;0.5;422.5;993.2;0;41.5
19:37;0.0;0;-;25.0;63.6;0.5;441.9;993.2;0;27.7
19:39;0.0;0;-;25.0;63.7;0.5;419.4;993.3;0;26.8
10:1;0.0;0;-;24.6;54.1;0.5;417.3;987.0;0;27.7
10:4;0.0;0;-;24.8;54.4;0.5;419.1;986.9;0;26.2
13:8;0.0;0;-;24.8;54.3;0.5;289.1;986.9;0;26.9
13:10;0.0;0;-;24.9;54.0;0.5;286.8;986.9;0;30.7
13:12;0.0;0;-;24.9;53.9;0.5;277.9;986.8;0;26.8
13:14;0.0;0;-;24.9;53.8;0.5;277.9;986.8;0;28.2
13:16;0.0;0;-;25.0;53.7;0.5;284.6;986.7;0;27.6
13:18;0.0;0;-;24.9;53.7;0.5;286.8;986.7;0;29.0
13:20;0.0;0;-;25.0;53.8;0.5;289.1;986.5;0;28.2
13:22;0.0;0;-;25.0;53.8;0.5;293.6;986.5;0;28.9
13:24;0.0;0;-;25.0;53.9;0.5;286.8;986.5;0;27.3
13:26;0.0;0;-;25.0;53.9;0.5;286.8;986.4;0;28.7
13:28;0.0;0;-;24.9;53.9;0.5;289.1;986.4;0;27.3
13:30;0.0;0;-;25.0;54.0;0.5;284.6;986.4;0;27.7
13:32;0.0;0;-;25.0;54.0;0.5;289.1;986.3;0;27.9
13:34;0.0;0;-;25.0;54.1;0.5;284.6;986.3;0;28.6
13:36;0.0;0;-;25.0;54.1;0.5;284.6;986.3;0;27.4
13:38;0.0;0;-;25.0;54.1;0.5;286.8;986.3;0;27.2
13:40;0.0;0;-;25.0;53.7;0.5;284.6;986.3;0;28.5
13:42;0.0;0;-;25.0;53.6;0.5;291.3;986.3;0;27.0
13:44;0.0;0;-;25.0;53.6;0.5;286.8;986.3;0;27.3
13:46;0.0;0;-;25.0;53.6;0.5;282.3;986.2;0;28.3
13:48;0.0;0;-;25.0;53.6;0.5;289.1;986.2;0;27.2
13:50;0.0;0;-;25.0;53.6;0.5;284.6;986.1;0;27.1
13:52;0.0;0;-;25.0;53.6;0.5;286.8;986.1;0;27.9
13:54;0.0;0;-;24.9;53.6;0.5;282.3;986.1;0;28.3
13:56;0.0;0;-;24.9;53.6;0.5;282.3;986.1;0;29.1
13:58;0.0;0;-;24.9;53.7;0.5;282.3;986.1;0;27.1
14:0;0.0;0;-;24.9;53.6;0.5;289.1;986.0;0;28.6
14:2;0.0;0;-;24.9;53.7;0.5;282.3;986.0;0;29.6
14:4;0.0;0;-;24.9;53.7;0.5;273.6;985.9;0;27.4
14:6;0.0;0;-;24.9;53.7;0.5;282.3;985.8;0;27.6
14:8;0.0;0;-;24.9;53.7;0.5;286.8;985.9;0;28.0
14:10;0.0;0;-;24.9;53.7;0.5;273.6;985.9;0;27.0
14:12;0.0;0;-;24.9;53.7;0.5;282.3;985.8;0;28.1
14:14;0.0;0;-;24.9;53.7;0.5;277.9;985.8;0;26.9
14:16;0.0;0;-;24.9;53.7;0.5;275.7;985.8;0;27.1
14:18;0.0;0;-;24.9;53.7;0.5;275.7;985.7;0;27.8
14:20;0.0;0;-;24.9;53.8;0.5;275.7;985.7;0;29.1
14:22;0.0;0;-;24.9;53.7;0.5;275.7;985.7;0;27.5
14:24;0.0;0;-;24.9;53.8;0.5;282.3;985.6;0;27.7
14:26;0.0;0;-;24.9;53.8;0.5;277.9;985.6;0;27.7
14:28;0.0;0;-;24.9;53.8;0.5;273.6;985.6;0;27.5
14:30;0.0;0;-;24.9;53.8;0.5;275.7;985.6;0;26.9
14:32;0.0;0;-;24.9;53.8;0.5;269.2;985.5;0;27.3
14:34;0.0;0;-;24.9;53.8;0.5;271.4;985.5;0;27.0
14:36;0.0;0;-;24.9;53.8;0.5;271.4;985.5;0;32.7
14:38;0.0;0;-;25.0;53.8;0.5;269.2;985.4;0;41.0
14:40;0.0;0;-;25.0;53.8;0.5;273.6;985.3;0;26.3
14:42;0.0;0;-;25.0;53.8;0.5;275.7;985.2;0;29.5
14:44;0.0;0;-;25.0;53.8;0.5;269.2;985.2;0;26.6
14:46;0.0;0;-;25.0;53.8;0.5;275.7;985.1;0;28.6
14:48;0.0;0;-;25.0;53.8;0.5;271.4;985.1;0;27.3
14:50;0.0;0;-;25.0;53.8;0.5;271.4;985.0;0;27.9
14:52;0.0;0;-;25.0;53.8;0.5;273.6;985.0;0;34.5
14:54;0.0;0;-;25.0;53.8;0.5;273.6;985.0;0;37.2
14:56;0.0;0;-;25.0;53.8;0.5;273.6;985.0;0;34.2
14:58;0.0;0;-;25.0;53.8;0.5;273.6;985.0;0;26.5
15:0;0.0;0;-;25.1;53.8;0.5;271.4;985.0;0;27.8
15:2;0.0;0;-;25.1;53.7;0.5;277.9;984.9;0;31.1
15:4;0.0;0;-;25.1;53.8;0.5;267.1;984.9;0;28.2
15:6;0.0;0;-;25.1;53.8;0.5;280.1;984.9;0;27.0
15:8;0.0;0;-;25.1;53.8;0.5;269.2;984.9;0;29.5
15:10;0.0;0;-;25.1;53.8;0.5;273.6;984.9;0;27.2
15:12;0.0;0;-;25.1;53.8;0.5;275.7;984.9;0;27.7
15:14;0.0;0;-;25.1;53.8;0.5;271.4;984.9;0;43.3
15:16;0.0;0;-;25.1;53.8;0.5;269.2;984.9;0;28.4
15:18;0.0;0;-;25.1;53.8;0.5;273.6;984.9;0;28.8
15:20;0.0;0;-;25.2;53.8;0.5;265.0;984.8;0;28.1
15:22;0.0;0;-;25.2;53.7;0.5;271.4;984.8;0;27.9
15:24;0.0;0;-;25.2;53.8;0.5;267.1;984.7;0;30.3
15:26;0.0;0;-;25.2;53.7;0.5;275.7;984.7;0;28.1
15:28;0.0;0;-;25.3;54.1;0.5;269.2;984.8;0;27.9
15:30;0.0;0;-;25.3;54.2;0.5;273.6;984.8;0;31.9
15:32;0.0;0;-;25.3;53.9;0.5;275.7;984.7;0;29.7
15:34;0.0;0;-;25.4;53.9;0.5;273.6;984.8;0;34.9
15:36;0.0;0;-;25.4;54.0;0.5;289.1;984.8;0;26.7
15:38;0.0;0;-;25.5;54.1;0.5;289.1;984.7;0;26.9
15:40;0.0;0;-;25.5;54.2;0.5;293.6;984.7;0;27.2
15:42;0.0;0;-;25.6;54.2;0.5;286.8;984.6;0;27.5
15:44;0.0;0;-;25.6;54.2;0.5;291.3;984.6;0;27.8
15:46;0.0;0;-;25.7;54.7;0.5;289.1;984.7;0;27.3
15:48;0.0;0;-;25.7;54.4;0.5;291.3;984.7;0;28.5
15:50;0.0;0;-;25.8;54.2;0.5;295.9;984.7;0;41.8
15:52;0.0;0;-;25.9;54.4;0.5;293.6;984.7;0;37.6
15:54;0.0;0;-;26.0;54.7;0.5;300.5;984.6;0;32.2
15:56;0.0;0;-;26.0;54.3;0.5;305.2;984.6;0;40.8
15:58;0.0;0;-;26.0;54.5;0.5;305.2;984.6;0;32.7
16:0;0.0;0;-;26.1;54.3;0.5;302.8;984.6;0;26.2
16:2;0.0;0;-;26.1;54.5;0.5;312.3;984.5;0;27.1
16:4;0.0;0;-;26.2;54.3;0.5;305.2;984.5;0;27.4
16:6;0.0;0;-;26.2;54.2;0.5;305.2;984.5;0;27.4
16:8;0.0;0;-;26.3;54.2;0.5;305.2;984.5;0;28.3
16:10;0.0;0;-;26.2;54.3;0.5;307.5;984.5;0;26.9
16:12;0.0;0;-;26.3;54.2;0.5;302.8;984.3;0;26.4
16:14;0.0;0;-;26.3;54.1;0.5;314.6;984.3;0;27.2
16:16;0.0;0;-;26.3;54.2;0.5;309.9;984.3;0;26.5
16:18;0.0;0;-;26.3;54.1;0.5;314.6;984.4;0;28.9
16:20;0.0;0;-;26.3;54.1;0.5;309.9;984.4;0;28.1
16:22;0.0;0;-;26.3;54.1;0.5;314.6;984.4;0;27.1
16:24;0.0;0;-;26.3;54.3;0.5;319.5;984.3;0;27.0
16:26;0.0;0;-;26.3;54.3;0.5;317.0;984.3;0;26.1
16:28;0.0;0;-;26.3;54.2;0.5;319.5;984.3;0;26.6
16:30;0.0;0;-;26.4;54.2;0.5;319.5;984.2;0;27.4
16:32;0.0;0;-;26.4;54.3;0.5;314.6;984.2;0;27.0
16:34;0.0;0;-;26.4;54.5;0.5;321.9;984.2;0;27.6
16:36;0.0;0;-;26.4;54.4;0.5;312.3;984.2;0;28.9
16:38;0.0;0;-;26.4;54.4;0.5;317.0;984.1;0;29.7
16:40;0.0;0;-;26.5;54.1;0.5;312.3;984.0;0;29.5
16:42;0.0;0;-;26.5;53.8;0.5;302.8;984.0;0;28.7
16:44;0.0;0;-;26.6;53.4;0.5;289.1;984.0;0;29.2
16:46;0.0;0;-;26.6;53.2;0.5;282.3;984.0;0;28.8
16:48;0.0;0;-;26.5;53.1;0.5;282.3;984.0;0;40.9
16:50;0.0;0;-;26.5;52.9;0.5;275.7;984.0;0;28.2
16:52;0.0;0;-;26.5;53.2;0.5;284.6;984.0;0;28.1
16:54;0.0;0;-;26.5;52.8;0.5;282.3;984.0;0;31.5
16:56;0.0;0;-;26.6;52.7;0.5;277.9;984.0;0;29.8
16:58;0.0;0;-;26.6;52.7;0.5;265.0;984.0;0;28.8
17:0;0.0;0;-;26.5;52.2;0.5;252.4;984.1;0;28.2
17:2;0.0;0;-;26.5;52.2;0.5;254.5;984.1;0;31.2
17:4;0.0;0;-;26.4;52.3;0.5;252.4;984.1;0;28.6
17:6;0.0;0;-;26.3;52.3;0.5;244.3;984.1;0;28.6
17:8;0.0;0;-;26.3;52.1;0.5;240.3;984.0;0;31.6
17:10;0.0;0;-;26.3;52.1;0.5;246.3;984.0;0;28.0
17:12;0.0;0;-;26.3;52.3;0.5;234.4;984.0;0;28.6
17:14;0.0;0;-;26.3;52.3;0.5;232.5;984.0;0;30.2
17:16;0.0;0;-;26.3;52.1;0.5;223.0;983.9;0;28.9
17:18;0.0;0;-;26.3;52.0;0.5;219.2;983.9;0;28.4
17:20;0.0;0;-;26.2;51.9;0.5;211.9;983.9;0;28.9
17:22;0.0;0;-;26.2;51.7;0.5;208.3;983.9;0;29.0
17:24;0.0;0;-;26.3;51.6;0.5;199.4;983.9;0;32.0
17:26;0.0;0;-;26.3;51.5;0.5;204.7;983.9;0;32.3
17:28;0.0;0;-;26.2;51.7;0.5;210.1;984.0;0;28.2
17:30;0.0;0;-;26.2;51.8;0.5;208.3;984.0;0;33.1
17:32;0.0;0;-;26.3;52.0;0.5;232.5;984.0;0;33.4
17:34;0.0;0;-;26.3;52.0;0.5;248.4;984.0;0;28.3
17:36;0.0;0;-;26.3;52.1;0.5;269.2;984.0;0;28.8
17:38;0.0;0;-;26.3;52.2;0.5;267.1;984.1;0;31.5
17:40;0.0;0;-;26.4;52.2;0.5;284.6;984.1;0;32.8
17:42;0.0;0;-;26.4;52.4;0.5;305.2;984.2;0;53.1
17:44;0.0;0;-;26.4;52.6;0.5;314.6;984.2;0;37.1
17:46;0.0;0;-;26.4;52.7;0.5;326.8;984.2;0;41.3
17:48;0.0;0;-;26.5;52.6;0.5;334.2;984.2;0;28.7
17:50;0.0;0;-;26.4;52.8;0.5;341.8;984.3;0;28.7
17:52;0.0;0;-;26.5;52.6;0.5;341.8;984.3;0;30.7
17:54;0.0;0;-;26.5;52.7;0.5;341.8;984.3;0;28.7
17:56;0.0;0;-;26.5;52.6;0.5;349.5;984.3;0;29.0
17:58;0.0;0;-;26.5;52.6;0.5;341.8;984.3;0;28.3
18:0;0.0;0;-;26.6;52.6;0.5;344.3;984.3;0;28.3
18:2;0.0;0;-;26.6;52.5;0.5;352.1;984.3;0;28.0
18:4;0.0;0;-;26.6;52.6;0.5;354.7;984.4;0;27.9
18:6;0.0;0;-;26.6;52.5;0.5;354.7;984.3;0;29.3
18:8;0.0;0;-;26.6;52.5;0.5;357.3;984.3;0;31.9
18:10;0.0;0;-;26.6;52.5;0.5;359.9;984.3;0;28.7
18:12;0.0;0;-;26.6;52.5;0.5;359.9;984.3;0;29.8
18:14;0.0;0;-;26.6;52.4;0.5;362.5;984.3;0;29.2
18:16;0.0;0;-;26.6;52.5;0.5;357.3;984.3;0;28.6
18:18;0.0;0;-;26.6;52.6;0.5;359.9;984.3;0;28.8
18:20;0.0;0;-;26.6;52.6;0.5;359.9;984.3;0;27.8
18:22;0.0;0;-;26.6;52.6;0.5;359.9;984.3;0;26.9
18:24;0.0;0;-;26.6;52.6;0.5;362.5;984.2;0;27.9
18:26;0.0;0;-;26.6;52.6;0.5;357.3;984.1;0;28.7
18:28;0.0;0;-;26.6;52.6;0.5;359.9;984.1;0;29.1
18:30;0.0;0;-;26.7;52.6;0.5;359.9;984.1;0;30.7
18:32;0.0;0;-;26.6;52.6;0.5;362.5;984.1;0;29.5
18:34;0.0;0;-;26.6;52.6;0.5;365.2;984.1;0;29.5
18:36;0.0;0;-;26.7;52.6;0.5;357.3;984.1;0;29.7
18:38;0.0;0;-;26.7;52.5;0.5;354.7;984.2;0;37.4
18:40;0.0;0;-;26.6;52.8;0.5;367.9;984.2;0;29.7
18:42;0.0;0;-;26.7;52.6;0.5;362.5;984.3;0;31.8
18:44;0.0;0;-;26.6;52.5;0.5;357.3;984.4;0;32.8
18:46;0.0;0;-;26.6;52.5;0.5;367.9;984.4;0;29.8
18:48;0.0;0;-;26.6;52.6;0.5;373.2;984.5;0;29.7
18:50;0.0;0;-;26.6;52.6;0.5;362.5;984.5;0;29.6
18:52;0.0;0;-;26.6;52.7;0.5;370.6;984.6;0;29.2
18:54;0.0;0;-;26.6;52.7;0.5;370.6;984.6;0;34.9
18:56;0.0;0;-;26.6;52.7;0.5;365.2;984.6;0;32.5
18:58;0.0;0;-;26.6;52.8;0.5;370.6;984.6;0;32.3
19:0;0.0;0;-;26.5;52.8;0.5;359.9;984.7;0;32.5
19:2;0.0;0;-;26.5;52.7;0.5;359.9;984.7;0;39.1
19:4;0.0;0;-;26.5;52.8;0.5;378.7;984.8;0;31.4
19:6;0.0;0;-;26.6;52.8;0.5;373.2;984.8;0;31.6
19:8;0.0;0;-;26.6;52.8;0.5;365.2;984.8;0;29.4
19:10;0.0;0;-;26.6;52.8;0.5;365.2;984.9;0;34.1
19:12;0.0;0;-;26.6;52.8;0.5;365.2;984.9;0;31.1
19:14;0.0;0;-;26.5;52.8;0.5;359.9;984.9;0;30.0
19:16;0.0;0;-;26.6;52.8;0.5;367.9;984.9;0;31.8
19:18;0.0;0;-;26.6;52.8;0.5;365.2;984.9;0;29.4
19:20;0.0;0;-;26.6;52.7;0.5;357.3;984.8;0;32.2
19:22;0.0;0;-;26.6;52.7;0.5;362.5;984.9;0;33.4
19:24;0.0;0;-;26.6;52.8;0.5;367.9;984.9;0;30.9
19:26;0.0;0;-;26.6;52.7;0.5;367.9;985.0;0;30.3
19:28;0.0;0;-;26.6;52.8;0.5;370.6;985.0;0;29.5
19:30;0.0;0;-;26.6;52.8;0.5;367.9;985.0;0;28.1
19:32;0.0;0;-;26.6;52.7;0.5;370.6;985.1;0;31.0
19:34;0.0;0;-;26.6;52.7;0.5;367.9;985.0;0;31.0
19:36;0.0;0;-;26.6;52.9;0.5;367.9;985.1;0;33.4
19:38;0.0;0;-;26.6;52.8;0.5;367.9;985.1;0;32.5
19:40;0.0;0;-;26.6;52.8;0.5;370.6;985.1;0;31.5
19:42;0.0;0;-;26.6;52.7;0.5;362.5;985.1;0;36.7
19:44;0.0;0;-;26.6;52.7;0.5;365.2;985.2;0;41.4
19:46;0.0;0;-;26.7;52.6;0.5;370.6;985.2;0;28.6
19:48;0.0;0;-;26.7;52.6;0.5;365.2;985.3;0;27.4
19:50;0.0;0;-;26.6;52.7;0.5;365.2;985.2;0;26.9
19:52;0.0;0;-;26.6;52.8;0.5;354.7;985.3;0;28.5
19:54;0.0;0;-;26.5;52.9;0.5;359.9;985.3;0;29.0
19:56;0.0;0;-;26.6;52.9;0.5;352.1;985.3;0;28.3
19:58;0.0;0;-;26.5;52.9;0.5;359.9;985.3;0;33.9
20:0;0.0;0;-;26.6;52.8;0.5;362.5;985.3;0;38.0
20:2;0.0;0;-;26.5;53.0;0.5;362.5;985.3;0;26.9
20:4;0.0;0;-;26.5;53.1;0.5;373.2;985.3;0;26.9
20:6;0.0;0;-;26.5;52.9;0.5;370.6;985.3;0;27.7
20:8;0.0;0;-;26.4;52.9;0.5;365.2;985.3;0;28.2
20:10;0.0;0;-;26.5;52.9;0.5;373.2;985.4;0;43.0
20:12;0.0;0;-;26.4;52.9;0.5;365.2;985.4;0;41.3
20:14;0.0;0;-;26.3;53.1;0.5;365.2;985.4;0;41.5
20:16;0.0;0;-;26.3;53.1;0.5;370.6;985.4;0;45.4
20:18;0.0;0;-;26.4;53.7;0.5;359.9;985.4;0;35.5
20:20;0.0;0;-;26.4;54.0;0.5;367.9;985.4;0;43.3
20:22;0.0;0;-;26.3;54.2;0.5;373.2;985.4;0;38.2
20:24;0.0;0;-;26.3;54.1;0.5;362.5;985.4;0;27.6
20:26;0.0;0;-;26.3;54.1;0.5;362.5;985.3;0;27.2
20:28;0.0;0;-;26.3;53.9;0.5;354.7;985.4;0;37.2
20:30;0.0;0;-;26.3;53.8;0.5;354.7;985.3;0;26.4
20:32;0.0;0;-;26.3;53.7;0.5;357.3;985.4;0;42.7
20:34;0.0;0;-;26.3;53.8;0.5;349.5;985.4;0;28.9
20:36;0.0;0;-;26.4;53.4;0.5;341.8;985.5;0;29.2
20:38;0.0;0;-;26.4;53.8;0.5;464.0;985.5;0;26.6
20:40;0.0;0;-;26.5;54.1;0.5;638.1;985.6;0;26.8
20:42;0.0;0;-;26.4;54.7;0.5;638.1;985.6;0;27.0
20:44;0.0;0;-;26.2;55.0;0.5;573.1;985.6;0;28.9
20:46;0.0;0;-;26.2;55.1;0.5;569.5;985.7;0;27.9
20:48;0.0;0;-;26.2;55.2;0.5;533.7;985.6;0;27.1
20:50;0.0;0;-;26.2;55.3;0.5;506.3;985.7;0;26.9
20:52;0.0;0;-;26.1;55.5;0.5;513.1;985.7;0;28.8
20:54;0.0;0;-;26.2;55.4;0.5;493.0;985.6;0;26.8
20:56;0.0;0;-;26.2;55.4;0.5;493.0;985.6;0;34.4
20:58;0.0;0;-;26.1;55.5;0.5;476.7;985.6;0;31.1
21:0;0.0;0;-;26.1;55.6;0.5;454.6;985.6;0;28.1
21:2;0.0;0;-;26.1;55.5;0.5;451.5;985.5;0;29.1
21:4;0.0;0;-;26.2;55.1;0.5;451.5;985.6;0;29.7
21:6;0.0;0;-;26.1;55.1;0.5;439.2;985.6;0;27.8
21:8;0.0;0;-;26.1;55.0;0.5;433.2;985.6;0;27.9
21:10;0.0;0;-;26.1;54.9;0.5;430.2;985.6;0;26.7
21:12;0.0;0;-;26.1;54.8;0.5;412.5;985.6;0;28.1
21:14;0.0;0;-;26.1;54.6;0.5;418.3;985.6;0;27.6
21:16;0.0;0;-;26.1;54.6;0.5;415.4;985.6;0;27.4
21:18;0.0;0;-;26.2;54.5;0.5;415.4;985.6;0;27.5
21:20;0.0;0;-;26.1;54.5;0.5;403.8;985.7;0;28.3
21:22;0.0;0;-;26.2;54.3;0.5;406.7;985.7;0;27.8
21:24;0.0;0;-;26.2;54.4;0.5;403.8;985.8;0;28.2
21:26;0.0;0;-;26.1;54.3;0.5;406.7;985.7;0;31.2
21:28;0.0;0;-;26.2;54.3;0.5;439.2;985.7;0;30.2
21:30;0.0;0;-;26.1;55.0;0.5;516.5;985.7;0;29.6
21:32;0.0;0;-;26.2;55.5;0.5;551.4;985.7;0;28.2
21:34;0.0;0;-;26.2;55.9;0.5;551.4;985.7;0;41.9
21:36;0.0;0;-;26.2;56.0;0.5;547.8;985.7;0;48.1
21:38;0.0;0;-;26.1;56.2;0.5;562.2;985.8;0;29.4
21:40;0.0;0;-;26.2;56.3;0.5;547.8;985.8;0;26.8
21:42;0.0;0;-;26.2;56.1;0.5;544.3;985.9;0;38.3
21:44;0.0;0;-;26.2;56.3;0.5;544.3;986.0;0;57.1
21:46;0.0;0;-;26.3;56.3;0.5;551.4;986.1;0;29.8
21:48;0.0;0;-;26.3;56.5;0.5;555.0;986.1;0;27.3
21:50;0.0;0;-;26.3;56.6;0.5;551.4;986.3;0;29.3
21:52;0.0;0;-;26.3;56.8;0.5;562.2;986.2;0;28.4
21:54;0.0;0;-;26.3;57.3;0.5;569.5;986.2;0;28.5
21:56;0.0;0;-;26.3;57.6;0.5;558.6;986.1;0;27.7
21:58;0.0;0;-;26.3;57.8;0.5;555.0;986.1;0;29.1
22:0;0.0;0;-;26.3;58.0;0.5;544.3;986.1;0;26.4
22:2;0.0;0;-;26.3;58.2;0.5;551.4;986.2;0;27.7
22:4;0.0;0;-;26.4;58.3;0.5;544.3;986.2;0;29.1
22:6;0.0;0;-;26.4;58.4;0.5;537.2;986.2;0;29.7
22:8;0.0;0;-;26.4;58.4;0.5;537.2;986.2;0;28.2
22:10;0.0;0;-;26.4;58.6;0.5;533.7;986.2;0;31.0
22:12;0.0;0;-;26.3;58.5;0.5;540.8;986.3;0;29.9
22:14;0.0;0;-;26.3;58.8;0.5;537.2;986.2;0;31.0
22:16;0.0;0;-;26.3;58.9;0.5;523.3;986.2;0;28.1
22:18;0.0;0;-;26.3;58.9;0.5;533.7;986.2;0;44.2
22:20;0.0;0;-;26.3;59.0;0.5;530.3;986.1;0;27.6
22:22;0.0;0;-;26.3;59.0;0.5;523.3;986.2;0;29.9
22:24;0.0;0;-;26.2;58.9;0.5;513.1;986.2;0;29.6
22:26;0.0;0;-;26.3;58.9;0.5;513.1;986.2;0;29.0
22:28;0.0;0;-;26.2;59.0;0.5;509.7;986.2;0;28.1
22:30;0.0;0;-;26.3;59.1;0.5;499.6;986.1;0;28.6
22:32;0.0;0;-;26.2;59.1;0.5;496.3;986.1;0;27.3
22:34;0.0;0;-;26.1;59.1;0.5;493.0;986.1;0;27.2
22:36;0.0;0;-;26.0;59.1;0.5;483.2;986.1;0;28.0
22:38;0.0;0;-;26.0;59.2;0.5;480.0;986.1;0;28.3
22:40;0.0;0;-;26.0;59.0;0.5;476.7;986.0;0;27.1
22:42;0.0;0;-;26.0;58.9;0.5;476.7;986.0;0;27.2
22:44;0.0;0;-;26.0;58.9;0.5;470.3;986.0;0;27.1
22:46;0.0;0;-;25.9;58.9;0.5;460.8;986.0;0;26.7
22:48;0.0;0;-;25.9;58.9;0.5;454.6;986.0;0;28.2
22:50;0.0;0;-;25.9;58.8;0.5;445.3;986.0;0;26.7
22:52;0.0;0;-;25.9;58.7;0.5;451.5;986.0;0;32.6
22:54;0.0;0;-;25.9;58.7;0.5;454.6;986.0;0;28.9
22:56;0.0;0;-;25.9;58.6;0.5;454.6;986.0;0;27.1
22:58;0.0;0;-;25.9;58.4;0.5;448.4;986.0;0;30.0
23:0;0.0;0;-;25.9;58.4;0.5;436.2;986.0;0;27.3
23:2;0.0;0;-;25.8;58.4;0.5;436.2;985.9;0;28.0
23:4;0.0;0;-;25.8;58.4;0.5;427.2;985.9;0;28.3
23:6;0.0;0;-;25.8;58.3;0.5;430.2;985.9;0;27.0
23:8;0.0;0;-;25.8;58.2;0.5;436.2;986.0;0;28.1
23:10;0.0;0;-;25.8;58.2;0.5;427.2;985.9;0;28.5
